,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
144,0.142,0.0263,5,-30.559,1,0.0376,0.898,0.912,0.0911,0.0382,90.553,2YmHA1zfrkam6TaO5mkQgZ,255181,4,65,False
145,0.18,0.0793,0,-24.892,0,0.0344,0.815,0.945,0.122,0.06,96.65,4B7DGeTR4HpPko4kivGU9G,207000,3,62,False
146,0.115,0.0664,1,-26.363000000000003,1,0.0405,0.958,0.924,0.0817,0.038,159.506,1WYZio6NAhl2ykJs2jBXuO,201000,4,64,False
147,0.22,0.0145,9,-32.107,1,0.0421,0.99,0.922,0.0929,0.156,65.623,6VpiWp5wBEjHTYWojGEqxY,187500,4,62,False
148,0.0619,0.0372,8,-27.695999999999998,1,0.0429,0.84,0.759,0.109,0.0413,69.152,1aCZehILgQ3QzHAFOdrKxb,246913,3,61,False
149,0.0767,0.0982,9,-21.623,0,0.0433,0.9420000000000001,0.9,0.0923,0.0354,175.118,1OuoyUJbN3y8cEJkoTEVtO,285351,3,62,False
150,0.14300000000000002,0.006790000000000001,10,-30.543000000000003,0,0.039,0.993,0.925,0.115,0.0624,62.001000000000005,775dmuIRQojrplsns8VKen,218500,4,65,False
151,0.136,0.0624,9,-22.971999999999998,0,0.0359,0.9109999999999999,0.8640000000000001,0.113,0.037000000000000005,77.494,0k2baNK3JldkN4gBfIJUOo,124417,4,62,False
152,0.11699999999999999,0.121,6,-22.695,0,0.047,0.7809999999999999,0.816,0.10099999999999999,0.0383,85.191,1kCFx8lNstjQwXGBmKnciW,216620,4,63,False
153,0.19399999999999998,0.114,3,-28.393,0,0.0404,0.978,0.833,0.10400000000000001,0.17,72.452,4yeSps53hkpdwz7G4Jl7PR,244250,3,62,False
154,0.136,0.0146,4,-35.665,0,0.037000000000000005,0.99,0.8420000000000001,0.0665,0.163,68.378,2Iwa4VlmFChLkfy1kLk4js,170750,3,62,False
155,0.138,0.007379999999999999,5,-33.595,1,0.0426,0.9690000000000001,0.768,0.11,0.0635,74.933,333vuxsUus6GcCuaUv40fm,142500,4,63,False
156,0.157,0.0165,3,-30.862,1,0.039,0.973,0.91,0.10300000000000001,0.115,70.439,4kyq9I3MUOK4UCt9KojulV,204500,3,63,False
157,0.115,0.109,2,-23.219,0,0.0356,0.94,0.951,0.0888,0.0391,76.163,2mGpfyZuvwQT7qimhly4S1,247500,4,65,False
158,0.0713,0.0878,5,-25.28,1,0.044000000000000004,0.9279999999999999,0.882,0.111,0.0595,78.782,6i1azfJNXmsV9fNIA41tea,210000,4,64,False
159,0.418,0.0165,3,-29.328000000000003,1,0.0311,0.986,0.917,0.125,0.0513,80.013,57sxeemF1LxEGqZ9w4HQvi,260992,4,61,False
160,0.17,0.0362,3,-32.486999999999995,1,0.0339,0.8590000000000001,0.607,0.114,0.264,66.264,0djscTMVix3pGLzMJ3D9X8,177500,5,63,False
