,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
135,0.554,0.17,3,-14.377,1,0.0332,0.919,0.495,0.131,0.324,90.987,0ZciyueIR3Jl1gh4lbiLsk,463907,4
136,0.493,0.283,2,-17.36,1,0.0316,0.624,0.109,0.117,0.386,73.745,3gPr9tbx4jSM0nS6O9J5UZ,329653,4
137,0.432,0.185,8,-19.414,1,0.0338,0.829,0.134,0.112,0.0956,65.438,36Vwqyg0LO1q0aRfAuZkFU,391240,4
138,0.538,0.366,9,-13.043,0,0.0289,0.685,0.566,0.0554,0.269,127.718,4iCOzZYiSCljWB7D7t87JT,485133,4
139,0.561,0.346,0,-12.596,0,0.0409,0.873,0.399,0.104,0.697,93.689,6CDQBADsdzJwc3qZ3OPDHH,290293,4
140,0.557,0.104,3,-22.669,0,0.0437,0.696,0.899,0.1,0.308,123.145,4WCZalosPdTXmwZ5ZUOarr,505067,4
141,0.573,0.271,6,-16.138,1,0.0489,0.804,0.8,0.0877,0.464,130.623,6keKDGemOj5o7VJHNVaeYl,402013,4
142,0.442,0.451,7,-13.075,1,0.0391,0.376,0.000373,0.0867,0.369,122.848,2GIwZ0stUc9Pd46XsPrYra,277307,4
143,0.633,0.12,5,-20.066,0,0.0428,0.971,0.871,0.121,0.456,115.51,7hbpUZY7qsDPBe9X2juJEz,149072,3
144,0.629,0.143,3,-17.662,1,0.0365,0.817,0.152,0.0685,0.402,119.076,253VASytYpIZrZGpTlHyHQ,453200,4
145,0.532,0.132,8,-15.891,1,0.047,0.865,0.159,0.166,0.332,89.321,0ZO3xca4fN38Be1un20nc9,309000,4
146,0.686,0.439,8,-9.304,1,0.0546,0.651,0.167,0.102,0.529,136.452,6OYVeWlKICv4I70RM1yHUC,297040,4
147,0.487,0.354,9,-13.884,0,0.0417,0.525,0.000273,0.0958,0.736,177.572,1um3T5M9KAgWLDQk0IUzhh,270133,4
148,0.539,0.403,8,-9.168,1,0.0531,0.794,0.000613,0.278,0.699,165.301,2BhU0Hl5OatWiCW93pE2b8,342333,4
149,0.45,0.298,5,-16.894,1,0.0543,0.878,0.786,0.0829,0.44,182.631,4JI1z2ExhzqYbnTyG5bNX6,328507,3
150,0.517,0.151,0,-17.266,1,0.0373,0.705,0.00136,0.116,0.21,136.356,4vLYewWIvqHfKtJDk8c8tq,562640,4
151,0.427,0.287,11,-19.834,1,0.0346,0.876,0.874,0.133,0.469,104.407,3apdPUK06P8pXgTsIKlFIl,291862,4
152,0.676,0.113,5,-17.238,1,0.055,0.6,1.56e-05,0.0696,0.233,71.11,02Z7LG6DNTuVTJiGdvTwDu,303173,4
153,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,1YQWosTIljIvxAgHWTp7KP,324133,5
154,0.455,0.255,6,-18.989,1,0.0492,0.702,0.894,0.0591,0.303,79.761,5x0knlH4sCOHjw2GjEZPEB,422067,4
155,0.451,0.441,8,-14.813,1,0.0353,0.757,0.811,0.0871,0.587,77.381,6geba7EiMvkWk7h2XWzjb8,423520,4
156,0.47,0.156,2,-17.036,1,0.0399,0.623,0.187,0.104,0.059,118.176,6f6OQJv9qjqyJq9NHin45n,394920,4
157,0.432,0.215,5,-14.227,1,0.0354,0.831,0.00388,0.104,0.506,146.847,669fZh7MR6mreYTIV3n8ff,389640,4
158,0.615,0.437,0,-8.105,1,0.0293,0.425,0.0477,0.114,0.209,141.765,2AuLEJxJsMVjFggVyv80ev,188768,4
159,0.459,0.0698,6,-16.827,1,0.035,0.991,0.103,0.109,0.232,105.202,1GIPP103zfsythULEpsmdw,187373,4
160,0.653,0.585,0,-5.365,1,0.0348,0.115,2.28e-05,0.0934,0.767,167.924,4e6UKWQ3GUWr84mkhMAan6,229012,4
161,0.489,0.357,0,-6.033,1,0.0263,0.738,0.0,0.105,0.236,81.937,5mdBAkjyr5AuFFbRXQ1M2X,234080,4
162,0.654,0.429,10,-10.247,1,0.0335,0.0848,0.0,0.133,0.119,105.009,0a1zW8yFVqHtnZ9mRRYpky,198693,4
163,0.337,0.378,3,-6.375,1,0.0372,0.77,0.0,0.108,0.201,77.531,5SAWupL3NpORD5rCa25sL0,245867,4
164,0.752,0.445,5,-5.771,1,0.0463,0.414,0.00659,0.115,0.732,113.993,2MmpwtisjzvuQWj9QXdmQw,175560,4
165,0.474,0.484,11,-9.793,1,0.0365,0.126,1.76e-05,0.133,0.0871,119.91,5p4ydBPTPRhhQ6mWTWswXJ,233979,4
